Pdp Url,Country,Retail Chain,Brand,Product Name,Pack Size,Price per Pack,Price per Kg or L,Promotion (Yes/No),Promotion Description,Product Description,Ingredients,Legal Name,Category Path,Product Image URL,Product Code (EAN/GTIN),Unit Count or Quantity,Private Label (Yes/No),Promotion Start Date,Promotion End Date,Promotion Type,Store or Region,Allergen & Dietary Claims,Nutritional Values,Manufacturer or Distributor,Additional Claims or Labels
https://www.carrefour.fr/p/chewing-gum-menthol-eucalyptus-sans-sucres-airwaves-4009900469982?t=2237,france,,AIRWAVES,Chewing-Gum Menthol Eucalyptus Sans Sucres AIRWAVES,les 5 paquets de 10 dragées,2.45,35.00,No,,"Airwaves Menthol Eucalyptus, un chewing-gum qui associe la puissance du menthol avec la saveur de l'eucalyptus, pour des moments de fraîcheur intense.","Ingredients: Edulcorants (Sorbitol, Isomalt, Sirop De Maltitol, Aspartame, Acesulfame-k, Mannitol), Gomme Base, Agent D'enrobage (Carbonate De Calcium), Aromes, Epaississant (Gomme Arabique), Emulsifiant (Lecithine De SOJA), Humectant (Glycerol), Agent D'enrobage (Cire De Carnauba), Antioxydant (Bha), Colorant (E141).",Airwaves Multipack de 5 étuis de 10 Dragées Menthol & Eucalyptus 70G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/913917f0b18940d498ddf6c434d3841f/p_540x540/04009900469982_H1L1_s11.jpeg,4009900469982,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '595 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '143 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '60 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '60 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",AIRWAVES,
https://www.carrefour.fr/p/chewing-gum-gout-fraise-sans-sucres-freedent-4009900483360?t=2237,france,,FREEDENT,Chewing-Gum Goût Fraise Sans Sucres FREEDENT,la boîte de 60 dragées,2.4,28.57,Yes,1 acheté = 25% de remise,Freedent® Chewing-gum à mâcher sans sucres au bon goût de Fraise qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants Xylitol, Sorbitol, Mannitol, Aspartame, Acesulfame-k; Gomme Base, Epaississant Gomme Arabique, Humectant Glycerol, Acidifiant Acide Citrique, Emulsifiant Lecithine De SOJA, Acidifiant Acide Malique, Aromes, Agent D'enrobage Cire De Carnauba, Antioxydant Bha.",Freedent Box Goût Fraise Boîte de 60 dragées 84G - AG49R,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/c71ac7a171514bfd943f8125f28a1764/p_540x540/04009900483360_H1N1_s02.jpeg,4009900483360,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '701 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '168 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '68 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '68 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",FREEDENT," Promo Exclu Drive "
https://www.carrefour.fr/p/chewing-gum-menthe-forte-sans-sucres-freedent-white-4009900483940?t=2237,france,,FREEDENT WHITE,Chewing-Gum Menthe Forte Sans Sucres FREEDENT WHITE,la boîte de 60 dragées,3.05,36.31,No,,Freedent® White Chewing-gum à mâcher sans sucres au bon goût de Menthe Forte qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants Xylitol, Sorbitol, Aspartame, Mannitol, Acesulfame-k; Gomme Base, Epaississant Gomme Arabique, Aromes, Humectant Glycerol, Agent De Charge Phosphates De Calcium, Emulsifiant Lecithine De SOJA, Correcteur D'acidite Carbonate Acide De Sodium, Agent D'enrobage Cire De Carnauba, Antioxydant Bha, Colorant E133.",Freedent White Menthe Forte Boîte de 60 dragées 84G - AG49E,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/f818584ab7864391be1c8cf9a9eec54d/p_540x540/04009900483940_H1N1_s05.jpeg,4009900483940,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '614 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '147 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.06 g / 100 g'}",FREEDENT WHITE,
https://www.carrefour.fr/p/chewing-gum-menthe-douce-sans-sucres-freedent-white-4009900483971?t=2237,france,,FREEDENT WHITE,Chewing-Gum Menthe Douce Sans Sucres FREEDENT WHITE,la boîte de 60 dragées,3.15,37.50,No,,Freedent® White Chewing-gum à mâcher sans sucres au bon goût de Menthe Douce qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants Xylitol, Sorbitol, Aspartame, Mannitol, Acesulfame-k; Gomme Base, Epaississant Gomme Arabique, Humectant Glycerol, Aromes, Agent De Charge Phosphates De Calcium, Emulsifiant Lecithine De SOJA, Correcteur D'acidite Carbonate Acide De Sodium, Agent D'enrobage Cire De Carnauba, Antioxydant Bha, Colorant E133.",Freedent Box White Menthe Douce Boîte de 60 dragées 84G - AG49L,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/e6f425597f9e41bf8da0e218477892c8/p_540x540/04009900483971_H1L1_s03.jpeg,4009900483971,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '650 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '156 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.06 g / 100 g'}",FREEDENT WHITE,
https://www.carrefour.fr/p/chewing-gum-menthe-verte-sans-sucres-freedent-4009900489706?t=2237,france,,FREEDENT,Chewing-Gum Menthe Verte Sans Sucres FREEDENT,la boîte de 60 dragées,2.37,28.21,Yes,PROMO : 30%,Un chewing-gum au délicieux parfum de menthe verte pour une haleine fraîche et des dents propres et saines.,"Ingredients: Edulcorants Sorbitol, Xylitol, Aspartame, Mannitol, Acesulfame-k, Sucralose; Gomme Base, Humectant Glycerol, Epaississant Gomme Arabique, Aromes, Emulsifiant Lecithine De SOJA, Agent D'enrobage Cire De Carnauba, Antioxydant Bha.",Freedent Dragées Classique Menthe Verte Boîte de 60 dragées 84G - AG50A,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/818f9723f9c441e29a958e046eee915b/p_540x540/04009900489706_H1N1_s05.jpeg,4009900489706,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '623 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '150 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '62 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '62 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",FREEDENT," Promo Exclu Drive "
https://www.carrefour.fr/p/chewing-gum-refresher-sans-sucres-fraise-citron-freedent-4009900551717?t=2237,france,,FREEDENT,Chewing-gum Refresher Sans Sucres Fraise Citron FREEDENT,la boîte de 67g,3.69,55.07,No,,Freedent® Refresher Chewing-gum à mâcher sans sucres au bon goût de Fraise Citron qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants (Xylitol, Sorbitol, Mannitol, Aspartame, Acesulfame-k), Gomme Base, Humectant (Glycerol), Aromes, Epaississant (Gomme Arabique), Acidifiants (Acide Malique, Acide Citrique), Emulsifiant (Lecithine De SOJA), Agent D'enrobage (Cire De Carnauba), Antioxydant (Bha), Colorant (E133).",CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AUX GOUTS FRAISE ET CITRON.,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/f7541706f10f4dde84350273221b9ee8/p_540x540/04009900551717_H1N1_s04.png,4009900551717,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '710 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '170 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '69 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '69 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",FREEDENT,
https://www.carrefour.fr/p/bonbons-caramel-coeur-tendre-werther-s-4014400916720?t=2237,france,,WERTHER'S,Bonbons caramel coeur tendre WERTHER'S,le sachet de 160g,1.86,11.62,Yes,1 acheté = 15% de remise,"Découvrez Coeur tendre au caramel, un bonbon rond et croquant au cœur tendre et crémeux. Avec sa double texture, Cœur tendre au caramel Werther's Original séduira tous les gourmands!","sucre, sirop de glucose, sirop de glucose-fructose, CREME (7%), LACTOSERUM concentré sucré, BEURRE (4,5%), LAIT écrémé concentré, sirop de sucre de canne, sel, graisse butyrique (LAIT), produit à base de LACTOSERUM, émulsifiant: lécithines (SOJA); arôme.",Bonbons au beurre et à la crème fourrés de caramel crémeux (24%),"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/d4c3f4d74ef43187aab8d7a697dc70f3/p_540x540/04014400916720-h1n1-s11.jpg,4014400916720,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1715 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '406 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '8.5 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '5.7 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '81.7 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '63.2 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0.7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.83 g / 100 g'}",WERTHER'S," Promo Exclu Drive "
https://www.carrefour.fr/p/mini-chocolats-noir-menthe-royal-mints-4019400440657?t=2237,france,,ROYAL MINTS,Mini chocolats Noir Menthe ROYAL MINTS,la boite de 200g,2.25,11.25,No,,,"Sucre, pâte de cacao, sirop de glucose, beurre de cacao, émulsifiant : lécithines, humectant : invertase, huile essentielle de menthe, gélifiant : agar agar, acidifiant : acide citrique, sel.",Fines feuilles de chocolat noir (51%) fourrage parfumé à la menthe,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/4bc11a964227338eb75c8975032fe3e8/p_540x540/4019400440657-photosite-20210928-193811-0.jpg,4019400440657,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1911 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '455 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '17 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '10 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '70 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '3.5 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.03 g / 100 g'}",ROYAL MINTS,
https://www.carrefour.fr/p/bonbons-a-macher-original-mix-hitschies-4100250006534?t=2237,france,,HITSCHIES,Bonbons à mâcher Original Mix HITSCHIES,le paquet de 150g,1.89,12.60,No,,,"Sucre, sirop de glucose, graisse de palme, 5% jus de fruits à base de concentrés (pomme, pêche, citron, fraise, framboise), gélatine*, stabilisant : gomme arabique ; amidon modifié, acidifiants : acide lactique, acide citrique ; arômes, émulsifiant : lécithines ; colorants : carmins, curcumine, bleu brillant FCF, charbon végétal médicinal ; dextrose, agents d'enrobage : cire de carnauba, shellac, …",Bonbons tendres dragéifiés goût fruits,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/f144b1e7ac4a360a99864021aff32755/p_540x540/4100250006534-0.jpg,4100250006534,,,,,,,,"{'Valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1692 kJ / 100 g', 'Valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '400 kcal / 100 g', 'Matieres grasses_Valeurs nutritionnelles pour 100 g': '5.4 g / 100 g', 'Dont acides gras saturés_Valeurs nutritionnelles pour 100 g': '3 g / 100 g', 'Glucides_Valeurs nutritionnelles pour 100 g': '86 g / 100 g', 'Dont sucres_Valeurs nutritionnelles pour 100 g': '67 g / 100 g', 'Protéines_Valeurs nutritionnelles pour 100 g': '1.4 g / 100 g', 'Sel_Valeurs nutritionnelles pour 100 g': '0.07 g / 100 g'}",HITSCHIES,
https://www.carrefour.fr/p/barres-chocolatees-lait-miel-amandes-balisto-5000159419291?t=2237,france,,BALISTO,Barres chocolatées Lait Miel Amandes BALISTO,"les 10 barres de 18,5g",2.95,15.95,No,,Sa fine couche de chocolat au lait et son biscuit croquant aux céréales complètes vous fera craquer.,"Ingrédients: sucre, flocons d' AVOINE complet (10%), LAIT écrémé en poudre, huile de tournesol, farine de BLÉ complète (6.7%), farine de BLÉ, beurre de cacao°, AMANDES (5.0%), pâte de cacao°, matière grasse de karité, farine d' ORGE complète (2.6%), matière grasse du LAIT, LACTOSE, perméat de lactosérum (LAIT), émulsifiants (lécithine de SOJA, mono- et diglycérides d'acides gras, Stéaroyl-2-lactyl…",Balisto Goût Lait Miel Amandes - x10 - 185g,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/e8199791aa2a4821886fb2dff4ee5091/p_540x540/05000159419291_H1N1_s08.jpeg,5000159419291,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2172 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '520 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '28 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '11 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '58 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '41 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '7.7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.64 g / 100 g'}",BALISTO,
https://www.carrefour.fr/p/barres-chocolatees-lait-fruits-des-bois-balisto-5000159419352?t=2237,france,,BALISTO,Barres Chocolatées Lait Fruits des Bois BALISTO,"les 10 barres de 18,5g",2.95,15.95,No,,Sa fine couche de chocolat au lait et son biscuit croquant aux céréales complètes vous fera craquer.,"Ingrédients: sucre, flocons d' AVOINE complet (10%), huile de tournesol, farine de BLÉ complète (6.7%), farine de BLÉ, beurre de cacao°, yaourt (à base de LAIT) maigre en poudre, pâte de cacao°, LAIT écrémé en poudre, matière grasse de karité, farine d' ORGE complète (2.6%), fruits des bois (2.6%) (mûre, framboise, cassis), LACTOSE, matière grasse du LAIT, perméat de lactosérum (LAIT), émulsifiant…",Balisto Goût Fruits des bois - x10 - 185g,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/6626adb98acc42909ae28679f5a88ade/p_540x540/05000159419352_H1N1_s01.jpeg,5000159419352,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2095 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '501 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '25 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '11 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '45 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.65 g / 100 g'}",BALISTO,
https://www.carrefour.fr/p/bonbons-chocolats-lait-cacahuete-m-ms-5000159477574?t=2237,france,,M&MS,Bonbons Chocolats Lait Cacahuète M&MS,le paquet de 500g,4.79,9.58,No,,D'irrésistibles billes de chocolat pleines de couleurs aussi fun à manger qu'à partager. L'alliance unique entre une cacahuète croquante et un délicieux chocolat au lait.,"Ingrédients: sucre, CACAHUÈTES, pâte de cacao, LAIT entier en poudre, beurre de cacao, amidon, matière grasse de palme, sirop de glucose, LAIT écrémé en poudre, émulsifiant (lécithine de SOJA), LACTOSE, stabilisant (gomme arabique), matière grasse de karité, matière grasse du LAIT, dextrine, agent d'enrobage (cire de carnauba), colorants (E100, E120, E133, E160a, E160e, E170), huile de palme, arôm…",M&M's Cacahuète enrobée de chocolat - Pochon 500g,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/d7d985ef7b164fe3b008e77c3b065f77/p_540x540/05000159477574_H1N1_s21.jpeg,5000159477574,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 45 g': '971 kJ / 45 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 45 g"": '12 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 45 g': '232 kcal / 45 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 45 g"": '12 %', 'matières grasses_Valeurs nutritionnelles pour 45 g': '12 g / 45 g', ""matières grasses_Taux d'apports journaliers pour 45 g"": '17 %', 'acides gras saturés_Valeurs nutritionnelles pour 45 g': '4.8 g / 45 g', ""acides gras saturés_Taux d'apports journaliers pour 45 g"": '24 %', 'glucides_Valeurs nutritionnelles pour 45 g': '26 g / 45 g', ""glucides_Taux d'apports journaliers pour 45 g"": '10 %', 'sucres_Valeurs nutritionnelles pour 45 g': '24 g / 45 g', ""sucres_Taux d'apports journaliers pour 45 g"": '27 %', 'protéines_Valeurs nutritionnelles pour 45 g': '4.5 g / 45 g', ""protéines_Taux d'apports journaliers pour 45 g"": '9 %', 'sel_Valeurs nutritionnelles pour 45 g': '0.04 g / 45 g', ""sel_Taux d'apports journaliers pour 45 g"": '1 %'}",M&MS,
