Product_name,Regular_price,Currency,Grammage_quantity,Grammage_unit,Ingredients,Pdp_url,Storage_instructions,Country_of_origin,Nutritions,Image_url,Breadcrumbs
Hak Worteltjes extra fijn,1.95,Euro,350,gram,"Ingrediënten: Worteltjes, water, zeezout.",https://www.hoogvliet.com/product/hak-worteltjes-extra-fijn,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7°C) bewaren en beperkt houdbaar. ",,"{'Energie': '32 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '5.2 Gram', 'Suikers, totaal': '4.9 Gram', 'Voedingsvezels': '2.9 Gram', 'Eiwitten': '0.7 Gram', 'Zout': '0.23 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/076918000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Wortelen, knolgroenten', 'Worteltjes extra fijn']"
Hak Sperziebonen fijn gebroken,2.73,Euro,675,gram,"Ingrediënten: Sperziebonen*, water, zeezout. *Van biologische oorsprong.",https://www.hoogvliet.com/product/hak-sperziebonen-fijn-gebroken2,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7°C) bewaren en beperkt houdbaar. *Dit product bevat van nature aanwezige suikers.",NIET INGEVULD,"{'Energie': '25 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '2.2 Gram', 'Suikers, totaal': '1.2 Gram', 'Voedingsvezels': '2.9 Gram', 'Eiwitten': '1.8 Gram', 'Zout': '0.23 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/078388000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Sperziebonen fijn gebroken']"
Bonduelle Jonge velderwtjes,1.36,Euro,150,gram,"Ingrediënten: Velderwtjes, water, zout, natuurlijk aroma.",https://www.hoogvliet.com/product/bonduelle-jonge-velderwtjes,"Bewaarvoorschriften:
Koud en/of warm te consumeren. ",NIET INGEVULD,"{'Energie': '61 Kilocalorie', 'Totale vetten': '0.9 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '6.1 Gram', 'Suikers, totaal': '3.3 Gram', 'Voedingsvezels': '5.0 Gram', 'Eiwitten': '4.6 Gram', 'Zout': '0.30 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/079361000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Jonge velderwtjes']"
Bonduelle Bruine bonen,1.19,Euro,175,gram,"Ingrediënten: Bruine bonen, water, zout, verstevigingsmiddel: E509, voedingszuur: citroenzuur, stabilisator: E385. Kan SOJA bevatten.",https://www.hoogvliet.com/product/bonduelle-bruine-bonen,,,"{'Energie': '109 Kilocalorie', 'Totale vetten': '0.7 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '15 Gram', 'Suikers, totaal': '0.3 Gram', 'Voedingsvezels': '8.5 Gram', 'Eiwitten': '6.3 Gram', 'Zout': '0.34 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/493872000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Bruine bonen']"
Bonduelle Linzen,1.95,Euro,310,gram,"Ingrediënten: Linzen, water, zout, verstevigingsmiddel: E509, Kan GRANEN (GLUTEN) bevatten.",https://www.hoogvliet.com/product/bonduelle-linzen1,"Bewaarvoorschriften:
Koud en/of warm te consumeren. ",NIET INGEVULD,"{'Energie': '111 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '16 Gram', 'Suikers, totaal': '0.2 Gram', 'Voedingsvezels': '6.8 Gram', 'Eiwitten': '8.7 Gram', 'Zout': '0.29 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/079360000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Linzen']"
Broccoli,2.95,Euro,400,gram,Ingrediënten: broccoli.Kan SELDERIJ bevatten.,https://www.hoogvliet.com/product/broccoli,"Bewaarvoorschriften: 
gekoeld bewaren (max 7°C).
Na openen zo snel mogelijk consumeren en niet later dan genoemde datum. ",,"{'Energie': '112 Kilojoule', 'Totale vetten': '0.7 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Koolhydraten': '0.7 Gram', 'Suikers, totaal': '0.5 Gram', 'Voedingsvezels': '3.1 Gram', 'Eiwitten': '2.9 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/722210000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Broccoli']"
Iglo Stoom & klaar groente idee klassiek,3.79,Euro,300,gram,"Ingrediënten: Groentemix in wisselende verhoudingen 61% (bloemkool, gele wortel, wortel, sperziebonen, rode uit), gekookte aardappel 33% (aardappel, zout), water, bieslook 0,6%, boter (MELK), knoflook, zout, citroensap, peterselie 0,3%, ui, tijm, tapiocazetmeel, witte peper.",https://www.hoogvliet.com/product/iglo-stoom-klaar-groente-idee-klassiek,"Bewaarvoorschriften: 
Na ontdooiing niet opnieuw invriezen. Thuis in de diepvries bewaren. ",,"{'Energie': '51 Kilocalorie', 'Totale vetten': '0.6 Gram', 'Vetzuren, totaal verzadigd': '0.3 Gram', 'Koolhydraten': '8.6 Gram', 'Suikers, totaal': '2.1 Gram', 'Voedingsvezels': '2.6 Gram', 'Eiwitten': '1.6 Gram', 'Zout': '0.52 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/723775000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Stoom & klaar groente idee klassiek']"
Fresh & easy Verspakket Italiaanse lasagne,5.38,Euro,,,"Ingrediënten: tomaat*, paprika*, lasagnebladen (durumgriesmeel (TARWE)), wortel, prei, ui, lasagnesaus (water, tomatenpuree (water, zongedroogde tomaten, zout, azijn, citroensap), zout, witte balsamicoazijn (wijnazijn, druivenmostconcentraat, conserveermiddel: E202, natuurlijk aroma), tomaatpoeder, olijfolie, gedroogde ui, specerijen (paprikapoeder, witte peper, MOSTERDPOEDER), knoflookpoeder, kruiden (basilicum, oregano, rozemarijn, tijm), erwtenvezels, erwtenzetmeel, conserveermiddel: E202, kleurstof: E160c), knoflook, tijm, rozemarijn. Kan sporen van soja bevatten. *Klasse 1.",https://www.hoogvliet.com/product/fresh-amp-easy-verspakket-italiaanse-lasagne,"Bewaarvoorschriften: 
Na aankoop in de koelkast bewaren. ",NIET INGEVULD,"{'Energie': '324 Kilojoule', 'Totale vetten': '1.1 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.5 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Koolhydraten': '13.1 Gram', 'Suikers, totaal': '3.8 Gram', 'Voedingsvezels': '1.83 Gram', 'Eiwitten': '10.43 Gram', 'Zout': '0.963 Gram', 'Zetmeel': '7.069 Gram', 'natrium': '0.385 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/691550000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verspakketten', 'Maaltijdpakketten', 'Verspakket Italiaanse lasagne']"
Bio+ Biologische bloemkool,2.75,Euro,1,stuk,Klasse 1 ---- land van herkomst: Nederland,https://www.hoogvliet.com/product/bio-biologische-bloemkool,"Bewaarvoorschriften: 
Na aankoop gekoeld bewaren (max. 7°C). ",Nederland,"{'Energie': '26 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3 Gram', 'Suikers, totaal': '2.4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.6 Gram', 'Voedingsvezels': '2.2 Gram', 'Eiwitten': '1.9 Gram', 'natrium': '0.008 Gram', 'Zout': '0.02 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/212059000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Biologische bloemkool']"
Kühne Rauwkost zoetzuur,1.89,Euro,330,milliliter,"Ingrediënten: groenten 54% (wortel, witte kool, KNOLSELDERIJ, rode paprika, ui), natuurazijn, glucose-fructosestroop, suiker, zout, natuurlijk kruidenaroma.",https://www.hoogvliet.com/product/k-hne-rauwkost-zoetzuur,"Bewaarvoorschriften: 
Ten minste houdbaar tot (ongeopend): zie deksel.
Na openen gekoeld bewaren (max. 7°C). ",,"{'Energie': '38.0 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Koolhydraten': '6.9 Gram', 'Suikers, totaal': '6.1 Gram', 'Voedingsvezels': '1.4 Gram', 'Eiwitten': '0.8 Gram', 'Zout': '1.1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/055263000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Rauwkost zoetzuur']"
Hak Rode kool met stukjes appel,2.85,Euro,700,gram,"Ingrediënten: Rode kool 66%, water, suiker, appelstukjes 6,8%, natuurazijn, maiszetmeel, zeezout.",https://www.hoogvliet.com/product/hak-rode-kool-met-stukjes-appel2,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7°C) bewaren en beperkt houdbaar. ",NIET INGEVULD,"{'Energie': '48 Kilocalorie', 'Totale vetten': '0.0 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Koolhydraten': '10.2 Gram', 'Suikers, totaal': '8.9 Gram', 'Voedingsvezels': '1.6 Gram', 'Eiwitten': '0.7 Gram', 'Zout': '0.40 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/078390000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Koolgroenten', 'Rode kool met stukjes appel']"
Hak Witte bonen,3.39,Euro,720,gram,"Ingrediënten: Witte bonen, water, zeezout.",https://www.hoogvliet.com/product/hak-witte-bonen1,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7°C) bewaren en beperkt houdbaar. ",,"{'Energie': '113 Kilocalorie', 'Totale vetten': '1.0 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '13.4 Gram', 'Suikers, totaal': '0.6 Gram', 'Voedingsvezels': '9.9 Gram', 'Eiwitten': '7.8 Gram', 'Zout': '0.30 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/076907000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Witte bonen']"
Hak Doperwtjes & worteltjes extra fijn,2.85,Euro,680,gram,"Ingrediënten: Worteltjes, doperwtjes, water.",https://www.hoogvliet.com/product/hak-doperwtjes-worteltjes-extra-fijn2,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7 °C) bewaren en beperkt houdbaar. *DIT PRODUCT BEVAT VAN NATURE AANWEZIGE SUIKERS",,"{'Energie': '49 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '7.8 Gram', 'Suikers, totaal': '3.1 Gram', 'Voedingsvezels': '3.6 Gram', 'Eiwitten': '2.2 Gram', 'Zout': '0.21 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/076916000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Wortelen, knolgroenten', 'Doperwtjes & worteltjes extra fijn']"
Aarts Slierasperges geschild,4.69,Euro,530,gram,"Ingrediënten: asperges uit de EU, water, zout, voedingszuur (citroenzuur), antioxidanten (NATRIUMDISULFIET, ascorbinezuur),",https://www.hoogvliet.com/product/aarts-slierasperges-geschild,"Bewaarvoorschriften: 
Na opening gekoeld (max. 7°C) en gesloten bewaren en binnen enkele dagen consumeren. ",NIET INGEVULD,"{'Energie': '14 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '1.4 Gram', 'Suikers, totaal': '1 Gram', 'Eiwitten': '1.4 Gram', 'Zout': '0.3 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/675243000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Asperges, bleekselderij', 'Slierasperges geschild']"
Iglo Stoom & klaar groente idee mediterraanse stijl,3.80,Euro,300,gram,"Ingrediënten: Groentemix in wisselende verhoudingen 62% (courgette, pompoen, groene asperges, cherry tomaten, gele paprika, rode paprika, rode ui), gegrilde aardappel 33%, extra vergine olijfolie, water, citroensap, knoflook, zout, ui, tijm 0,2%, peterselie 0,2%, tapiocazetmeel, witte peper.",https://www.hoogvliet.com/product/iglo-stoom-klaar-groente-idee-mediterraanse-stijl,"Bewaarvoorschriften: 
Na ontdooiing nit opnieuw invriezen. Thuis in de diepvries bewaren. ",,"{'Energie': '59 Kilocalorie', 'Totale vetten': '1.2 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '9.2 Gram', 'Suikers, totaal': '2.1 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '1.9 Gram', 'Zout': '0.51 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/723776000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Stoom & klaar groente idee mediterraanse stijl']"
Bonduelle Tuinerwtjes,2.02,Euro,400,gram,Ingrediënten: Tuinerwtjes. Kan SELDERIJ bevatten.,https://www.hoogvliet.com/product/bonduelle-tuinerwtjes,"Bewaarvoorschriften: 
Bewaaradvies: **-6°C: 3 dagen *** -18°C: meerdere maanden Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '81 Kilocalorie', 'Totale vetten': '0.8 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '8.6 Gram', 'Suikers, totaal': '2.4 Gram', 'Voedingsvezels': '7 Gram', 'Eiwitten': '6.4 Gram', 'Zout': '0.01 Gram', 'folaat, voedingsfolaatequivalenten': '44 Microgram'}",https://cdn.hoogvliet.com/Images/Product/XL/060847000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Tuinerwtjes']"
Healthyhand Mangoblokjes,3.20,Euro,240,gram,Ingrediënten: mango.,https://www.hoogvliet.com/product/healthyhand-mangoblokjes1,"Bewaarvoorschriften: 
Gekoeld bewaren bij max. 7°C. 
Na openen beperkt houdbaar.
Ongeopend, te gebruiken tot en met: zie bovenzijde. ",,"{'Energie': '66 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '14 Gram', 'Suikers, totaal': '14 Gram', 'Voedingsvezels': '1.6 Gram', 'Eiwitten': '0.6 Gram', 'Zout': '0.00 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/726821000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Fruitsalades', 'Mangoblokjes']"
Bonduelle Doperwtjes - zeer fijn,0.99,Euro,160,gram,"Ingrediënten: Doperwtjes, water, zout, natuurlijk aroma.",https://www.hoogvliet.com/product/bonduelle-doperwtjes-zeer-fijn,"Bewaarvoorschriften: 
Koel, donker en droog bewaren. ",,"{'Energie': '71 Kilocalorie', 'Totale vetten': '0.9 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '7.0 Gram', 'Suikers, totaal': '3.0 Gram', 'Voedingsvezels': '6.1 Gram', 'Eiwitten': '5.6 Gram', 'Zout': '0.28 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/050962000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Doperwtjes - zeer fijn']"
Qualino Abrikozen rte,6.99,Euro,500,gram,"Ingrediënten: abrikozen 99,7%, conserveermiddelen: E202, E220 (SULFIET). Dit product kan sporen van NOTEN, PINDA'S en SESAM bevatten.",https://www.hoogvliet.com/product/qualino-abrikozen-rte,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. ",,"{'Energie': '242 Kilocalorie', 'Totale vetten': '0.5 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '52.1 Gram', 'Suikers, totaal': '50.3 Gram', 'Voedingsvezels': '6.9 Gram', 'Eiwitten': '3.2 Gram', 'Zout': '0.02 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/718872000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Noten, gedroogd fruit', 'Abrikozen rte']"
G'woon Tuinbonen,1.80,Euro,500,gram,Ingrediënten :tuinbonen.,https://www.hoogvliet.com/product/g-apos-woon-tuinbonen1,"Bewaarvoorschriften: 
In vriesvak * (-6°C): enkele dagen. in vriezer ** (-12°C): 2 weken na aankoop. in vriezer *** (-18°C): ten minste houdbaar tot de op verpakking vermelde datum. Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '104 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '12.3 Gram', 'Suikers, totaal': '1.1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '9 Gram', 'Eiwitten': '9 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/717708000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Tuinbonen']"
Hak Kapucijners,1.98,Euro,365,gram,"Ingrediënten: Kapucijners, water, zeezout, antioxidant (calciumdinatrium-EDTA).",https://www.hoogvliet.com/product/hak-kapucijners,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7°C) bewaren en beperkt houdbaar. ",,"{'Energie': '126 Kilocalorie', 'Totale vetten': '0.9 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '15.6 Gram', 'Suikers, totaal': '0.6 Gram', 'Voedingsvezels': '8.9 Gram', 'Eiwitten': '9.5 Gram', 'Zout': '0.30 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/076910000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Kapucijners']"
Bonduelle Franse sperzieboontjes - zeer fijn,1.19,Euro,200,gram,"Ingrediënten: Gebroken sperzieboontjes zeer fijn, water, zout.",https://www.hoogvliet.com/product/bonduelle-franse-sperzieboontjes-zeer-fijn,"Bewaarvoorschriften: 
Koel, donker en droog bewaren. ",,"{'Energie': '24 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '2.4 Gram', 'Suikers, totaal': '0.6 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.6 Gram', 'Zout': '0.34 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/493724000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Franse sperzieboontjes - zeer fijn']"
Landleben Croutons,1.01,Euro,100,gram,"Ingrediënten: TARWEBLOEM, zonnebloemolie, zout, kruiden, specerijen, raapzaadolie, TARWEGLUTEN, gist, maltodextrine, zuurteregelaar: citroenzuur.",https://www.hoogvliet.com/product/landleben-croutons,"Bewaarvoorschriften: 
Koel en droog bewaren, beschermen tegen (zon)licht. ",,"{'Energie': '431 Kilocalorie', 'Totale vetten': '10 Gram', 'Vetzuren, totaal verzadigd': '0.9 Gram', 'Koolhydraten': '72 Gram', 'Suikers, totaal': '4 Gram', 'Eiwitten': '10 Gram', 'Zout': '2.9 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/048570000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Salade verrijkers', 'Croutons']"
Bonduelle Franse Sperzieboontjes,1.99,Euro,400,gram,"Ingrediënten: Franse sperzieboontjes zeer fijn, water, zout.",https://www.hoogvliet.com/product/bonduelle-franse-sperzieboontjes3,"Bewaarvoorschriften: 
Koel, donker en droog bewaren. ",,"{'Energie': '29 Kilocalorie', 'Totale vetten': '0.3 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '3.2 Gram', 'Suikers, totaal': '0.9 Gram', 'Voedingsvezels': '3.3 Gram', 'Eiwitten': '1.6 Gram', 'Zout': '0.34 Gram', 'folaat, voedingsfolaatequivalenten': '45 Microgram'}",https://cdn.hoogvliet.com/Images/Product/XL/067289000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Franse Sperzieboontjes']"
Bonduelle Rode kidneybonen,1.83,Euro,310,gram,"Ingrediënten: Rode kidneybonen, water, zout, verstevigingsmiddel: E509. Kan SOJA bevatten.",https://www.hoogvliet.com/product/bonduelle-rode-kidneybonen1,,,"{'Energie': '108 Kilocalorie', 'Totale vetten': '0.6 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Koolhydraten': '14 Gram', 'Suikers, totaal': '0.8 Gram', 'Voedingsvezels': '8 Gram', 'Eiwitten': '7.7 Gram', 'Zout': '0.22 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/058647000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Rode kidneybonen']"
Bonduelle Snijboontjes,1.84,Euro,400,gram,Ingrediënten: Snijbonen. Kan SELDERIJ bevatten.,https://www.hoogvliet.com/product/bonduelle-snijboontjes1,"Bewaarvoorschriften: 
**-6°C: 3 dagen *** -18°C: meerdere maanden Na ontdooiing niet opnieuw invriezen. ",,"{'Energie': '27 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Koolhydraten': '3.5 Gram', 'Suikers, totaal': '1.6 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.5 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/060850000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Snijboontjes']"
Heinz Tomato blokjes met basilicum & oregano,1.54,Euro,390,gram,"Ingrediënten: Tomaten 79%, tomatensap, basilicum, suiker, oregano, voedingszuur (citroenzuur).",https://www.hoogvliet.com/product/heinz-tomato-blokjes-met-basilicum-oregano,"Bewaarvoorschriften: 
Na openen 5 dagen houdbaar in de koelkast.

Ten minste houdbaar tot einde: zie bovenzijde. Zonder conserveermiddelen.",,"{'Energie': '28.0 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.0 Gram', 'Koolhydraten': '4.3 Gram', 'Suikers, totaal': '4.0 Gram', 'Eiwitten': '1.6 Gram', 'Zout': '0.1 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/054987000.jpg,"['Home', 'Soepen, conserven, sauzen, kruiden', 'Conserven', 'Tomatenconserven', 'Tomato blokjes met basilicum & oregano']"
G'woon Boerenkool,1.55,Euro,800,gram,Ingrediënten :boerenkool.,https://www.hoogvliet.com/product/g-apos-woon-boerenkool3,"Bewaarvoorschriften: 
In refrigerator (+7°C): 48 hours. In freezer * (-6°C): 1 week. In freezer ** (-12°C): 3 weeks. In freezer *** (-18°C): best before date indicated on packaging. Do not refreeze after defrosting. ",,"{'Energie': '34 Kilocalorie', 'Totale vetten': '1.3 Gram', 'Vetzuren, totaal verzadigd': '0.24 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '1.06 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '1 Gram', 'Suikers, totaal': '0.9 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '3.5 Gram', 'Eiwitten': '2.7 Gram', 'natrium': '0.006 Gram', 'Zout': '0.015 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727219000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Diepvries groente', 'Boerenkool']"
"Hak Bonenmix kidneybonen, bruine & witte bonen",2.67,Euro,370,gram,"Ingrediënten: Peulvruchten 67% (witte bonen 29%, bruine bonen 27%, kidneybonen 11%), water, zeezout, antioxidant (ascorbinezuur).",https://www.hoogvliet.com/product/hak-bonenmix-kidneybonen-bruine-witte-bonen,"Bewaarvoorschriften: 
Na openen gekoeld (max. 7 °C) bewaren en beperkt houdbaar. *DIT PRODUCT BEVAT VAN NATURE AANWEZIGE SUIKERS",,"{'Energie': '111 Kilocalorie', 'Totale vetten': '0.8 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Koolhydraten': '14.1 Gram', 'Suikers, totaal': '0.6 Gram', 'Voedingsvezels': '9.1 Gram', 'Eiwitten': '7.2 Gram', 'Zout': '0.3 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/668405000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Peulvruchten, bonen, mais', 'Bonenmix kidneybonen, bruine & witte bonen']"
